"","date","btc_price"
"923",2016-10-08,619.107971
"924",2016-10-09,616.752014
"925",2016-10-10,618.994019
"926",2016-10-11,641.072021
"927",2016-10-12,636.192017
"928",2016-10-13,636.786011
"929",2016-10-14,640.377991
"930",2016-10-15,638.645996
"931",2016-10-16,641.630981
"932",2016-10-17,639.192993
"933",2016-10-18,637.960022
"934",2016-10-19,630.52002
"935",2016-10-20,630.856995
"936",2016-10-21,632.828003
"937",2016-10-22,657.294006
"938",2016-10-23,657.070984
"939",2016-10-24,653.760986
"940",2016-10-25,657.588013
"941",2016-10-26,678.304016
"942",2016-10-27,688.312988
"943",2016-10-28,689.651001
"944",2016-10-29,714.479004
"945",2016-10-30,701.864014
"946",2016-10-31,700.971985
"947",2016-11-01,729.79303
"948",2016-11-02,740.828979
"949",2016-11-03,688.700012
"950",2016-11-04,703.234985
"951",2016-11-05,703.41803
"952",2016-11-06,711.521973
"953",2016-11-07,703.130981
"954",2016-11-08,709.848022
"955",2016-11-09,723.27301
"956",2016-11-10,715.533997
"957",2016-11-11,716.411011
"958",2016-11-12,705.054016
"959",2016-11-13,702.031006
"960",2016-11-14,705.020996
"961",2016-11-15,711.619019
"962",2016-11-16,744.197998
"963",2016-11-17,740.97699
"964",2016-11-18,751.585022
"965",2016-11-19,751.616028
"966",2016-11-20,731.026001
"967",2016-11-21,739.247986
"968",2016-11-22,751.346985
"969",2016-11-23,744.593994
"970",2016-11-24,740.289001
"971",2016-11-25,741.648987
"972",2016-11-26,735.382019
"973",2016-11-27,732.034973
"974",2016-11-28,735.812988
"975",2016-11-29,735.604004
"976",2016-11-30,745.690979
"977",2016-12-01,756.773987
"978",2016-12-02,777.94397
"979",2016-12-03,771.155029
"980",2016-12-04,773.872009
"981",2016-12-05,758.700012
"982",2016-12-06,764.223999
"983",2016-12-07,768.132019
"984",2016-12-08,770.809998
"985",2016-12-09,772.794006
"986",2016-12-10,774.650024
"987",2016-12-11,769.731018
"988",2016-12-12,780.086975
"989",2016-12-13,780.55603
"990",2016-12-14,781.481018
"991",2016-12-15,778.088013
"992",2016-12-16,784.906982
"993",2016-12-17,790.828979
"994",2016-12-18,790.530029
"995",2016-12-19,792.713989
"996",2016-12-20,800.875977
"997",2016-12-21,834.281006
"998",2016-12-22,864.539978
"999",2016-12-23,921.984009
"1000",2016-12-24,898.822021
"1001",2016-12-25,896.182983
"1002",2016-12-26,907.609985
"1003",2016-12-27,933.197998
"1004",2016-12-28,975.921021
"1005",2016-12-29,973.497009
"1006",2016-12-30,961.237976
"1007",2016-12-31,963.742981
"1008",2017-01-01,998.325012
"1009",2017-01-02,1021.75
"1010",2017-01-03,1043.839966
"1011",2017-01-04,1154.72998
"1012",2017-01-05,1013.380005
"1013",2017-01-06,902.200989
"1014",2017-01-07,908.585022
"1015",2017-01-08,911.198975
"1016",2017-01-09,902.828003
"1017",2017-01-10,907.679016
"1018",2017-01-11,777.757019
"1019",2017-01-12,804.833984
"1020",2017-01-13,823.984009
"1021",2017-01-14,818.411987
"1022",2017-01-15,821.797974
"1023",2017-01-16,831.533997
"1024",2017-01-17,907.937988
"1025",2017-01-18,886.617981
"1026",2017-01-19,899.072998
"1027",2017-01-20,895.026001
"1028",2017-01-21,921.789001
"1029",2017-01-22,924.672974
"1030",2017-01-23,921.012024
"1031",2017-01-24,892.687012
"1032",2017-01-25,901.541992
"1033",2017-01-26,917.585999
"1034",2017-01-27,919.75
"1035",2017-01-28,921.590027
"1036",2017-01-29,919.495972
"1037",2017-01-30,920.382019
"1038",2017-01-31,970.403015
"1039",2017-02-01,989.02301
"1040",2017-02-02,1011.799988
"1041",2017-02-03,1029.910034
"1042",2017-02-04,1042.900024
"1043",2017-02-05,1027.339966
"1044",2017-02-06,1038.150024
"1045",2017-02-07,1061.349976
"1046",2017-02-08,1063.069946
"1047",2017-02-09,994.382996
"1048",2017-02-10,988.674011
"1049",2017-02-11,1004.450012
"1050",2017-02-12,999.18103
"1051",2017-02-13,990.642029
"1052",2017-02-14,1004.549988
"1053",2017-02-15,1007.47998
"1054",2017-02-16,1027.439941
"1055",2017-02-17,1046.209961
"1056",2017-02-18,1054.420044
"1057",2017-02-19,1047.869995
"1058",2017-02-20,1079.97998
"1059",2017-02-21,1115.300049
"1060",2017-02-22,1117.439941
"1061",2017-02-23,1166.719971
"1062",2017-02-24,1173.680054
"1063",2017-02-25,1143.839966
"1064",2017-02-26,1165.199951
"1065",2017-02-27,1179.969971
"1066",2017-02-28,1179.969971
"1067",2017-03-01,1222.5
"1068",2017-03-02,1251.01001
"1069",2017-03-03,1274.98999
"1070",2017-03-04,1255.150024
"1071",2017-03-05,1267.119995
"1072",2017-03-06,1272.829956
"1073",2017-03-07,1223.540039
"1074",2017-03-08,1150
"1075",2017-03-09,1188.48999
"1076",2017-03-10,1116.719971
"1077",2017-03-11,1175.829956
"1078",2017-03-12,1221.380005
"1079",2017-03-13,1231.920044
"1080",2017-03-14,1240
"1081",2017-03-15,1249.609985
"1082",2017-03-16,1187.810059
"1083",2017-03-17,1100.22998
"1084",2017-03-18,973.817993
"1085",2017-03-19,1036.73999
"1086",2017-03-20,1054.22998
"1087",2017-03-21,1120.540039
"1088",2017-03-22,1049.140015
"1089",2017-03-23,1038.589966
"1090",2017-03-24,937.52002
"1091",2017-03-25,972.778992
"1092",2017-03-26,966.724976
"1093",2017-03-27,1045.77002
"1094",2017-03-28,1047.150024
"1095",2017-03-29,1039.969971
"1096",2017-03-30,1026.430054
"1097",2017-03-31,1071.790039
"1098",2017-04-01,1080.5
"1099",2017-04-02,1102.170044
"1100",2017-04-03,1143.810059
"1101",2017-04-04,1133.25
"1102",2017-04-05,1124.780029
"1103",2017-04-06,1182.680054
"1104",2017-04-07,1176.900024
"1105",2017-04-08,1175.949951
"1106",2017-04-09,1187.869995
"1107",2017-04-10,1187.130005
"1108",2017-04-11,1205.01001
"1109",2017-04-12,1200.369995
"1110",2017-04-13,1169.280029
"1111",2017-04-14,1167.540039
"1112",2017-04-15,1172.52002
"1113",2017-04-16,1182.939941
"1114",2017-04-17,1193.910034
"1115",2017-04-18,1211.670044
"1116",2017-04-19,1210.290039
"1117",2017-04-20,1229.079956
"1118",2017-04-21,1222.050049
"1119",2017-04-22,1231.709961
"1120",2017-04-23,1207.209961
"1121",2017-04-24,1250.150024
"1122",2017-04-25,1265.48999
"1123",2017-04-26,1281.079956
"1124",2017-04-27,1317.72998
"1125",2017-04-28,1316.47998
"1126",2017-04-29,1321.790039
"1127",2017-04-30,1347.890015
"1128",2017-05-01,1421.599976
"1129",2017-05-02,1452.819946
"1130",2017-05-03,1490.089966
"1131",2017-05-04,1537.670044
"1132",2017-05-05,1555.449951
"1133",2017-05-06,1578.800049
"1134",2017-05-07,1596.709961
"1135",2017-05-08,1723.349976
"1136",2017-05-09,1755.359985
"1137",2017-05-10,1787.130005
"1138",2017-05-11,1848.569946
"1139",2017-05-12,1724.23999
"1140",2017-05-13,1804.910034
"1141",2017-05-14,1808.910034
"1142",2017-05-15,1738.430054
"1143",2017-05-16,1734.449951
"1144",2017-05-17,1839.089966
"1145",2017-05-18,1888.650024
"1146",2017-05-19,1987.709961
"1147",2017-05-20,2084.72998
"1148",2017-05-21,2041.199951
"1149",2017-05-22,2173.399902
"1150",2017-05-23,2320.419922
"1151",2017-05-24,2443.639893
"1152",2017-05-25,2304.97998
"1153",2017-05-26,2202.419922
"1154",2017-05-27,2038.869995
"1155",2017-05-28,2155.800049
"1156",2017-05-29,2255.610107
"1157",2017-05-30,2175.469971
"1158",2017-05-31,2286.409912
"1159",2017-06-01,2407.879883
"1160",2017-06-02,2488.550049
"1161",2017-06-03,2515.350098
"1162",2017-06-04,2511.810059
"1163",2017-06-05,2686.810059
"1164",2017-06-06,2863.199951
"1165",2017-06-07,2732.159912
"1166",2017-06-08,2805.620117
"1167",2017-06-09,2823.810059
"1168",2017-06-10,2947.709961
"1169",2017-06-11,2958.110107
"1170",2017-06-12,2659.629883
"1171",2017-06-13,2717.02002
"1172",2017-06-14,2506.370117
"1173",2017-06-15,2464.580078
"1174",2017-06-16,2518.560059
"1175",2017-06-17,2655.879883
"1176",2017-06-18,2548.290039
"1177",2017-06-19,2589.600098
"1178",2017-06-20,2721.790039
"1179",2017-06-21,2689.100098
"1180",2017-06-22,2705.409912
"1181",2017-06-23,2744.909912
"1182",2017-06-24,2608.719971
"1183",2017-06-25,2589.409912
"1184",2017-06-26,2478.449951
"1185",2017-06-27,2552.449951
"1186",2017-06-28,2574.790039
"1187",2017-06-29,2539.320068
"1188",2017-06-30,2480.840088
"1189",2017-07-01,2434.550049
"1190",2017-07-02,2506.469971
"1191",2017-07-03,2564.060059
"1192",2017-07-04,2601.639893
"1193",2017-07-05,2601.98999
"1194",2017-07-06,2608.560059
"1195",2017-07-07,2518.659912
"1196",2017-07-08,2571.340088
"1197",2017-07-09,2518.439941
"1198",2017-07-10,2372.560059
"1199",2017-07-11,2337.790039
"1200",2017-07-12,2398.840088
"1201",2017-07-13,2357.899902
"1202",2017-07-14,2233.340088
"1203",2017-07-15,1998.859985
"1204",2017-07-16,1929.819946
"1205",2017-07-17,2228.409912
"1206",2017-07-18,2318.879883
"1207",2017-07-19,2273.429932
"1208",2017-07-20,2817.600098
"1209",2017-07-21,2667.76001
"1210",2017-07-22,2810.120117
"1211",2017-07-23,2730.399902
"1212",2017-07-24,2754.860107
"1213",2017-07-25,2576.47998
"1214",2017-07-26,2529.449951
"1215",2017-07-27,2671.780029
"1216",2017-07-28,2809.01001
"1217",2017-07-29,2726.449951
"1218",2017-07-30,2757.179932
"1219",2017-07-31,2875.340088
"1220",2017-08-01,2718.26001
"1221",2017-08-02,2710.669922
"1222",2017-08-03,2804.72998
"1223",2017-08-04,2895.889893
"1224",2017-08-05,3252.909912
"1225",2017-08-06,3213.939941
"1226",2017-08-07,3378.939941
"1227",2017-08-08,3419.939941
"1228",2017-08-09,3342.469971
"1229",2017-08-10,3381.280029
"1230",2017-08-11,3650.620117
"1231",2017-08-12,3884.709961
"1232",2017-08-13,4073.26001
"1233",2017-08-14,4325.129883
"1234",2017-08-15,4181.930176
"1235",2017-08-16,4376.629883
"1236",2017-08-17,4331.689941
"1237",2017-08-18,4160.620117
"1238",2017-08-19,4193.700195
"1239",2017-08-20,4087.659912
"1240",2017-08-21,4001.73999
"1241",2017-08-22,4100.52002
"1242",2017-08-23,4151.52002
"1243",2017-08-24,4334.680176
"1244",2017-08-25,4371.600098
"1245",2017-08-26,4352.399902
"1246",2017-08-27,4382.879883
"1247",2017-08-28,4382.660156
"1248",2017-08-29,4579.02002
"1249",2017-08-30,4565.299805
"1250",2017-08-31,4703.390137
"1251",2017-09-01,4892.009766
"1252",2017-09-02,4578.77002
"1253",2017-09-03,4582.959961
"1254",2017-09-04,4236.310059
"1255",2017-09-05,4376.529785
"1256",2017-09-06,4597.120117
"1257",2017-09-07,4599.879883
"1258",2017-09-08,4228.75
"1259",2017-09-09,4226.060059
"1260",2017-09-10,4122.939941
"1261",2017-09-11,4161.27002
"1262",2017-09-12,4130.810059
"1263",2017-09-13,3882.590088
"1264",2017-09-14,3154.949951
"1265",2017-09-15,3637.52002
"1266",2017-09-16,3625.040039
"1267",2017-09-17,3582.879883
"1268",2017-09-18,4065.199951
"1269",2017-09-19,3924.969971
"1270",2017-09-20,3905.949951
"1271",2017-09-21,3631.040039
"1272",2017-09-22,3630.699951
"1273",2017-09-23,3792.399902
"1274",2017-09-24,3682.840088
"1275",2017-09-25,3926.070068
"1276",2017-09-26,3892.350098
"1277",2017-09-27,4200.669922
"1278",2017-09-28,4174.72998
"1279",2017-09-29,4163.069824
"1280",2017-09-30,4338.709961
"1281",2017-10-01,4403.740234
"1282",2017-10-02,4409.319824
"1283",2017-10-03,4317.47998
"1284",2017-10-04,4229.359863
"1285",2017-10-05,4328.410156
"1286",2017-10-06,4370.810059
"1287",2017-10-07,4426.890137
"1288",2017-10-08,4610.47998
"1289",2017-10-09,4772.02002
"1290",2017-10-10,4781.990234
"1291",2017-10-11,4826.47998
"1292",2017-10-12,5446.910156
"1293",2017-10-13,5647.209961
"1294",2017-10-14,5831.790039
"1295",2017-10-15,5678.189941
"1296",2017-10-16,5725.589844
"1297",2017-10-17,5605.509766
"1298",2017-10-18,5590.689941
"1299",2017-10-19,5708.52002
"1300",2017-10-20,6011.450195
"1301",2017-10-21,6031.600098
"1302",2017-10-22,6008.419922
"1303",2017-10-23,5930.319824
"1304",2017-10-24,5526.640137
"1305",2017-10-25,5750.799805
"1306",2017-10-26,5904.830078
"1307",2017-10-27,5780.899902
"1308",2017-10-28,5753.089844
"1309",2017-10-29,6153.850098
"1310",2017-10-30,6130.529785
"1311",2017-10-31,6468.399902
"1312",2017-11-01,6767.310059
"1313",2017-11-02,7078.5
"1314",2017-11-03,7207.759766
"1315",2017-11-04,7379.950195
"1316",2017-11-05,7407.410156
"1317",2017-11-06,7022.759766
"1318",2017-11-07,7144.379883
"1319",2017-11-08,7459.689941
"1320",2017-11-09,7143.580078
"1321",2017-11-10,6618.140137
"1322",2017-11-11,6357.600098
"1323",2017-11-12,5950.069824
"1324",2017-11-13,6559.490234
"1325",2017-11-14,6635.75
"1326",2017-11-15,7315.540039
"1327",2017-11-16,7871.689941
"1328",2017-11-17,7708.990234
"1329",2017-11-18,7790.149902
"1330",2017-11-19,8036.490234
"1331",2017-11-20,8200.639648
"1332",2017-11-21,8071.259766
"1333",2017-11-22,8253.549805
"1334",2017-11-23,8038.77002
"1335",2017-11-24,8253.69043
"1336",2017-11-25,8790.919922
"1337",2017-11-26,9330.549805
"1338",2017-11-27,9818.349609
"1339",2017-11-28,10058.799805
"1340",2017-11-29,9888.610352
"1341",2017-11-30,10233.599609
"1342",2017-12-01,10975.599609
"1343",2017-12-02,11074.599609
"1344",2017-12-03,11323.200195
"1345",2017-12-04,11657.200195
"1346",2017-12-05,11916.700195
"1347",2017-12-06,14291.5
"1348",2017-12-07,17899.699219
"1349",2017-12-08,16569.400391
"1350",2017-12-09,15178.200195
"1351",2017-12-10,15455.400391
"1352",2017-12-11,16936.800781
"1353",2017-12-12,17415.400391
"1354",2017-12-13,16408.199219
"1355",2017-12-14,16564
"1356",2017-12-15,17706.900391
"1357",2017-12-16,19497.400391
"1358",2017-12-17,19140.800781
"1359",2017-12-18,19114.199219
"1360",2017-12-19,17776.699219
"1361",2017-12-20,16624.599609
"1362",2017-12-21,15802.900391
"1363",2017-12-22,13831.799805
"1364",2017-12-23,14699.200195
"1365",2017-12-24,13925.799805
"1366",2017-12-25,14026.599609
"1367",2017-12-26,16099.799805
"1368",2017-12-27,15838.5
"1369",2017-12-28,14606.5
"1370",2017-12-29,14656.200195
"1371",2017-12-30,12952.200195
"1372",2017-12-31,14156.400391
"1373",2018-01-01,13657.200195
"1374",2018-01-02,14982.099609
"1375",2018-01-03,15201
"1376",2018-01-04,15599.200195
"1377",2018-01-05,17429.5
"1378",2018-01-06,17527
"1379",2018-01-07,16477.599609
"1380",2018-01-08,15170.099609
"1381",2018-01-09,14595.400391
"1382",2018-01-10,14973.299805
"1383",2018-01-11,13405.799805
"1384",2018-01-12,13980.599609
"1385",2018-01-13,14360.200195
"1386",2018-01-14,13772
"1387",2018-01-15,13819.799805
"1388",2018-01-16,11490.5
"1389",2018-01-17,11188.599609
"1390",2018-01-18,11474.900391
"1391",2018-01-19,11607.400391
"1392",2018-01-20,12899.200195
"1393",2018-01-21,11600.099609
"1394",2018-01-22,10931.400391
"1395",2018-01-23,10868.400391
"1396",2018-01-24,11359.400391
"1397",2018-01-25,11259.400391
"1398",2018-01-26,11171.400391
"1399",2018-01-27,11440.700195
"1400",2018-01-28,11786.299805
"1401",2018-01-29,11296.400391
"1402",2018-01-30,10106.299805
"1403",2018-01-31,10221.099609
"1404",2018-02-01,9170.540039
"1405",2018-02-02,8830.75
"1406",2018-02-03,9174.910156
"1407",2018-02-04,8277.009766
"1408",2018-02-05,6955.27002
"1409",2018-02-06,7754
"1410",2018-02-07,7621.299805
"1411",2018-02-08,8265.589844
"1412",2018-02-09,8736.980469
"1413",2018-02-10,8621.900391
"1414",2018-02-11,8129.970215
"1415",2018-02-12,8926.570313
"1416",2018-02-13,8598.30957
"1417",2018-02-14,9494.629883
"1418",2018-02-15,10166.400391
"1419",2018-02-16,10233.900391
"1420",2018-02-17,11112.700195
"1421",2018-02-18,10551.799805
"1422",2018-02-19,11225.299805
"1423",2018-02-20,11403.700195
"1424",2018-02-21,10690.400391
"1425",2018-02-22,10005
"1426",2018-02-23,10301.099609
"1427",2018-02-24,9813.070313
"1428",2018-02-25,9664.730469
"1429",2018-02-26,10366.700195
"1430",2018-02-27,10725.599609
"1431",2018-02-28,10397.900391
"1432",2018-03-01,10951
"1433",2018-03-02,11086.400391
"1434",2018-03-03,11489.700195
"1435",2018-03-04,11512.599609
"1436",2018-03-05,11573.299805
"1437",2018-03-06,10779.900391
"1438",2018-03-07,9965.570313
"1439",2018-03-08,9395.009766
"1440",2018-03-09,9337.549805
"1441",2018-03-10,8866
"1442",2018-03-11,9578.629883
"1443",2018-03-12,9205.120117
"1444",2018-03-13,9194.849609
"1445",2018-03-14,8269.80957
"1446",2018-03-15,8300.860352
"1447",2018-03-16,8338.349609
"1448",2018-03-17,7916.879883
"1449",2018-03-18,8223.679688
"1450",2018-03-19,8630.650391
"1451",2018-03-20,8913.469727
"1452",2018-03-21,8929.280273
"1453",2018-03-22,8728.469727
"1454",2018-03-23,8879.620117
"1455",2018-03-24,8668.120117
"1456",2018-03-25,8495.780273
"1457",2018-03-26,8209.400391
"1458",2018-03-27,7833.040039
"1459",2018-03-28,7954.47998
"1460",2018-03-29,7165.700195
"1461",2018-03-30,6890.52002
"1462",2018-03-31,6973.529785
"1463",2018-04-01,6844.22998
"1464",2018-04-02,7083.799805
"1465",2018-04-03,7456.109863
"1466",2018-04-04,6853.839844
"1467",2018-04-05,6811.470215
"1468",2018-04-06,6636.319824
"1469",2018-04-07,6911.089844
"1470",2018-04-08,7023.52002
"1471",2018-04-09,6770.72998
"1472",2018-04-10,6834.759766
"1473",2018-04-11,6968.319824
"1474",2018-04-12,7889.25
"1475",2018-04-13,7895.959961
"1476",2018-04-14,7986.240234
"1477",2018-04-15,8329.110352
"1478",2018-04-16,8058.669922
"1479",2018-04-17,7902.089844
"1480",2018-04-18,8163.419922
"1481",2018-04-19,8294.30957
"1482",2018-04-20,8845.830078
"1483",2018-04-21,8895.580078
"1484",2018-04-22,8802.459961
"1485",2018-04-23,8930.879883
"1486",2018-04-24,9697.5
"1487",2018-04-25,8845.740234
"1488",2018-04-26,9281.509766
"1489",2018-04-27,8987.049805
"1490",2018-04-28,9348.480469
"1491",2018-04-29,9419.080078
"1492",2018-04-30,9240.549805
"1493",2018-05-01,9119.009766
"1494",2018-05-02,9235.919922
"1495",2018-05-03,9743.860352
"1496",2018-05-04,9700.759766
"1497",2018-05-05,9858.150391
"1498",2018-05-06,9654.799805
"1499",2018-05-07,9373.009766
"1500",2018-05-08,9234.820313
"1501",2018-05-09,9325.179688
"1502",2018-05-10,9043.94043
"1503",2018-05-11,8441.490234
"1504",2018-05-12,8504.889648
"1505",2018-05-13,8723.94043
"1506",2018-05-14,8716.790039
"1507",2018-05-15,8510.379883
"1508",2018-05-16,8368.830078
"1509",2018-05-17,8094.319824
"1510",2018-05-18,8250.969727
"1511",2018-05-19,8247.179688
"1512",2018-05-20,8513.25
"1513",2018-05-21,8418.990234
"1514",2018-05-22,8041.779785
"1515",2018-05-23,7557.819824
"1516",2018-05-24,7587.339844
"1517",2018-05-25,7480.140137
"1518",2018-05-26,7355.879883
"1519",2018-05-27,7368.220215
"1520",2018-05-28,7135.990234
"1521",2018-05-29,7472.589844
"1522",2018-05-30,7406.52002
"1523",2018-05-31,7494.169922
"1524",2018-06-01,7541.450195
"1525",2018-06-02,7643.450195
"1526",2018-06-03,7720.25
"1527",2018-06-04,7514.470215
"1528",2018-06-05,7633.759766
"1529",2018-06-06,7653.97998
"1530",2018-06-07,7678.240234
"1531",2018-06-08,7624.919922
"1532",2018-06-09,7531.97998
"1533",2018-06-10,6786.02002
"1534",2018-06-11,6906.919922
"1535",2018-06-12,6582.359863
"1536",2018-06-13,6349.899902
"1537",2018-06-14,6675.350098
"1538",2018-06-15,6456.580078
"1539",2018-06-16,6550.160156
"1540",2018-06-17,6499.27002
"1541",2018-06-18,6734.819824
"1542",2018-06-19,6769.939941
"1543",2018-06-20,6776.549805
"1544",2018-06-21,6729.740234
"1545",2018-06-22,6083.689941
"1546",2018-06-23,6162.47998
"1547",2018-06-24,6173.22998
"1548",2018-06-25,6249.180176
"1549",2018-06-26,6093.669922
"1550",2018-06-27,6157.129883
"1551",2018-06-28,5903.439941
"1552",2018-06-29,6218.299805
"1553",2018-06-30,6404
"1554",2018-07-01,6385.819824
"1555",2018-07-02,6614.180176
"1556",2018-07-03,6529.589844
"1557",2018-07-04,6597.549805
"1558",2018-07-05,6639.140137
"1559",2018-07-06,6673.5
"1560",2018-07-07,6856.930176
"1561",2018-07-08,6773.879883
"1562",2018-07-09,6741.75
"1563",2018-07-10,6329.950195
"1564",2018-07-11,6394.709961
"1565",2018-07-12,6228.810059
"1566",2018-07-13,6238.049805
"1567",2018-07-14,6276.120117
"1568",2018-07-15,6359.640137
"1569",2018-07-16,6741.75
"1570",2018-07-17,7321.040039
"1571",2018-07-18,7370.779785
"1572",2018-07-19,7466.859863
"1573",2018-07-20,7354.129883
"1574",2018-07-21,7419.290039
"1575",2018-07-22,7418.490234
"1576",2018-07-23,7711.109863
"1577",2018-07-24,8424.269531
"1578",2018-07-25,8181.390137
"1579",2018-07-26,7951.580078
"1580",2018-07-27,8165.009766
"1581",2018-07-28,8192.150391
"1582",2018-07-29,8218.459961
"1583",2018-07-30,8180.47998
"1584",2018-07-31,7780.439941
"1585",2018-08-01,7624.910156
"1586",2018-08-02,7567.149902
"1587",2018-08-03,7434.390137
"1588",2018-08-04,7032.850098
"1589",2018-08-05,7068.47998
"1590",2018-08-06,6951.799805
"1591",2018-08-07,6753.120117
"1592",2018-08-08,6305.799805
"1593",2018-08-09,6568.22998
"1594",2018-08-10,6184.709961
"1595",2018-08-11,6295.72998
"1596",2018-08-12,6322.689941
"1597",2018-08-13,6297.569824
"1598",2018-08-14,6199.709961
"1599",2018-08-15,6308.52002
"1600",2018-08-16,6334.72998
"1601",2018-08-17,6580.629883
"1602",2018-08-18,6423.759766
"1603",2018-08-19,6506.069824
"1604",2018-08-20,6308.529785
"1605",2018-08-21,6488.759766
"1606",2018-08-22,6376.709961
"1607",2018-08-23,6534.879883
"1608",2018-08-24,6719.959961
"1609",2018-08-25,6763.189941
"1610",2018-08-26,6707.259766
"1611",2018-08-27,6884.640137
"1612",2018-08-28,7096.279785
"1613",2018-08-29,7047.160156
"1614",2018-08-30,6978.22998
"1615",2018-08-31,7037.580078
"1616",2018-09-01,7193.25
"1617",2018-09-02,7272.720215
"1618",2018-09-03,7260.060059
"1619",2018-09-04,7361.660156
"1620",2018-09-05,6792.830078
"1621",2018-09-06,6529.169922
"1622",2018-09-07,6467.069824
"1623",2018-09-08,6225.97998
"1624",2018-09-09,6300.859863
"1625",2018-09-10,6329.700195
"1626",2018-09-11,6321.200195
"1627",2018-09-12,6351.799805
"1628",2018-09-13,6517.310059
"1629",2018-09-14,6512.709961
"1630",2018-09-15,6543.200195
"1631",2018-09-16,6517.180176
"1632",2018-09-17,6281.200195
"1633",2018-09-18,6371.299805
"1634",2018-09-19,6398.540039
"1635",2018-09-20,6519.669922
"1636",2018-09-21,6734.950195
"1637",2018-09-22,6721.97998
"1638",2018-09-23,6710.629883
"1639",2018-09-24,6595.410156
"1640",2018-09-25,6446.470215
"1641",2018-09-26,6495
"1642",2018-09-27,6676.75
"1643",2018-09-28,6644.129883
"1644",2018-09-29,6601.959961
"1645",2018-09-30,6625.560059
"1646",2018-10-01,6589.620117
"1647",2018-10-02,6556.100098
"1648",2018-10-03,6502.589844
"1649",2018-10-04,6576.689941
"1650",2018-10-05,6622.47998
"1651",2018-10-06,6588.310059
"1652",2018-10-07,6602.950195
"1653",2018-10-08,6652.22998
"1654",2018-10-09,6642.640137
"1655",2018-10-10,6585.529785
"1656",2018-10-11,6256.240234
"1657",2018-10-12,6274.580078
"1658",2018-10-13,6285.990234
"1659",2018-10-14,6290.930176
"1660",2018-10-15,6596.540039
"1661",2018-10-16,6596.109863
"1662",2018-10-17,6544.430176
"1663",2018-10-18,6476.709961
"1664",2018-10-19,6465.410156
"1665",2018-10-20,6489.189941
"1666",2018-10-21,6482.350098
"1667",2018-10-22,6487.160156
"1668",2018-10-23,6475.740234
"1669",2018-10-24,6495.839844
"1670",2018-10-25,6476.290039
"1671",2018-10-26,6474.75
"1672",2018-10-27,6480.379883
"1673",2018-10-28,6486.390137
"1674",2018-10-29,6332.629883
"1675",2018-10-30,6334.27002
"1676",2018-10-31,6317.609863
"1677",2018-11-01,6377.779785
"1678",2018-11-02,6388.439941
"1679",2018-11-03,6361.259766
"1680",2018-11-04,6376.129883
"1681",2018-11-05,6419.660156
"1682",2018-11-06,6461.009766
"1683",2018-11-07,6530.140137
"1684",2018-11-08,6453.720215
"1685",2018-11-09,6385.620117
"1686",2018-11-10,6409.220215
"1687",2018-11-11,6411.27002
"1688",2018-11-12,6371.27002
"1689",2018-11-13,6359.490234
"1690",2018-11-14,5738.350098
"1691",2018-11-15,5648.029785
"1692",2018-11-16,5575.549805
"1693",2018-11-17,5554.330078
"1694",2018-11-18,5623.540039
"1695",2018-11-19,4871.490234
"1696",2018-11-20,4451.870117
"1697",2018-11-21,4602.169922
"1698",2018-11-22,4365.939941
"1699",2018-11-23,4347.109863
"1700",2018-11-24,3880.76001
"1701",2018-11-25,4009.969971
"1702",2018-11-26,3779.129883
"1703",2018-11-27,3820.719971
"1704",2018-11-28,4257.419922
"1705",2018-11-29,4278.84668
"1706",2018-11-30,4017.268555
"1707",2018-12-01,4214.671875
"1708",2018-12-02,4139.87793
"1709",2018-12-03,3894.130859
"1710",2018-12-04,3956.893799
"1711",2018-12-05,3753.994873
"1712",2018-12-06,3521.101807
"1713",2018-12-07,3419.937256
"1714",2018-12-08,3476.114746
"1715",2018-12-09,3614.234375
"1716",2018-12-10,3502.656006
"1717",2018-12-11,3424.588135
"1718",2018-12-12,3486.950195
"1719",2018-12-13,3313.677246
"1720",2018-12-14,3242.484863
"1721",2018-12-15,3236.761719
"1722",2018-12-16,3252.839111
"1723",2018-12-17,3545.864746
"1724",2018-12-18,3696.059082
"1725",2018-12-19,3745.950684
"1726",2018-12-20,4134.441406
"1727",2018-12-21,3896.543701
"1728",2018-12-22,4014.182617
"1729",2018-12-23,3998.980225
"1730",2018-12-24,4078.599121
"1731",2018-12-25,3815.490723
"1732",2018-12-26,3857.297607
"1733",2018-12-27,3654.833496
"1734",2018-12-28,3923.918701
"1735",2018-12-29,3820.408691
"1736",2018-12-30,3865.952637
"1737",2018-12-31,3742.700439
"1738",2019-01-01,3843.52002
"1739",2019-01-02,3943.409424
"1740",2019-01-03,3836.741211
"1741",2019-01-04,3857.717529
"1742",2019-01-05,3845.19458
"1743",2019-01-06,4076.632568
"1744",2019-01-07,4025.248291
"1745",2019-01-08,4030.8479
"1746",2019-01-09,4035.296387
"1747",2019-01-10,3678.924561
"1748",2019-01-11,3687.365479
"1749",2019-01-12,3661.301025
"1750",2019-01-13,3552.953125
"1751",2019-01-14,3706.052246
"1752",2019-01-15,3630.675293
"1753",2019-01-16,3655.006836
"1754",2019-01-17,3678.563965
"1755",2019-01-18,3657.839355
"1756",2019-01-19,3728.568359
"1757",2019-01-20,3601.013672
"1758",2019-01-21,3576.032471
"1759",2019-01-22,3604.577148
"1760",2019-01-23,3585.123047
